pmc_ID,date
PMC4498041,2015-07-10
PMC4500917,2015-07-14
PMC4507047,2015-07-20
PMC4508525,2015-07-21
PMC4518142,2015-07-29
PMC4523783,2015-08-04
PMC4524895,2015-08-05
PMC4527571,2015-08-06
PMC4528160,2015-08-07
PMC4531244,2015-08-11
PMC4532917,2015-08-12
PMC4532919,2015-08-12
PMC4534801,2015-08-13
PMC4538294,2015-08-17
PMC4541038,2015-08-19
PMC4542685,2015-08-20
PMC4555033,2015-09-01
PMC4558469,2015-09-03
PMC4563162,2015-09-09
PMC4564693,2015-09-10
PMC4566072,2015-09-11
PMC4566073,2015-09-11
PMC4569970,2015-09-15
PMC4584976,2015-09-17
PMC4584987,2015-09-16
PMC4585183,2015-09-25
PMC4585227,2015-09-23
PMC4586424,2015-09-29
PMC4588701,2015-09-30
PMC4591487,2015-10-02
PMC4593864,2015-10-06
PMC4594424,2015-10-06
PMC4598586,2015-10-09
PMC4606020,2015-10-15
PMC4611092,2015-10-20
PMC4617173,2015-10-21
PMC4621403,2015-10-27
PMC4621760,2015-10-27
PMC4621818,2015-10-27
PMC4623399,2015-10-28
PMC4626631,2015-10-30
PMC4628103,2015-10-31
PMC4631826,2015-11-04
PMC4631835,2015-11-04
PMC4631938,2015-11-04
PMC4631939,2015-11-04
PMC4633500,2015-11-05
PMC4633511,2015-11-05
PMC4641913,2015-11-12
PMC4646964,2015-11-17
PMC4647070,2015-11-17
PMC4649046,2015-11-18
PMC4654423,2015-10-26
PMC4658420,2015-11-25
PMC4661230,2015-11-27
PMC4661580,2015-11-27
PMC4667070,2015-12-02
PMC4674560,2015-12-10
PMC4678212,2015-12-15
PMC4680215,2015-12-16
PMC4681785,2015-12-17
PMC4681841,2015-12-17
PMC4685130,2015-12-21
PMC4685135,2015-12-21
PMC4686620,2015-12-22
PMC4688379,2015-12-23
PMC4688393,2015-12-23
PMC4689863,2015-12-24
PMC4689866,2015-12-24
PMC4689867,2015-12-24
PMC4700128,2015-12-31
PMC4700149,2015-12-31
PMC4700300,2015-12-31
PMC4702479,2015-12-31
PMC4705231,2015-12-31
PMC4707257,2015-12-31
PMC4707269,2015-12-31
PMC4707443,2015-12-31
PMC4709456,2015-12-31
PMC4709464,2015-12-31
PMC4710698,2015-12-31
PMC4712312,2015-12-31
PMC4717290,2015-12-31
PMC4717292,2015-12-31
PMC4717309,2015-12-31
PMC4726769,2016-01-26
PMC4729934,2015-12-31
PMC4734345,2016-02-01
PMC4737904,2016-02-03
PMC4742539,2016-02-05
PMC4742569,2016-02-05
PMC4742575,2016-02-05
PMC4744896,2016-02-08
PMC4744910,2016-02-08
PMC4746306,2016-02-09
PMC4751274,2015-12-31
PMC4753306,2016-02-15
PMC4754620,2016-02-16
PMC4756167,2016-02-17
PMC4763035,2016-02-23
PMC4763085,2016-02-23
PMC4768371,2016-02-26
PMC4770042,2016-02-29
PMC4771728,2016-03-01
PMC4773602,2016-03-02
PMC4773642,2016-03-02
PMC4777875,2016-03-04
PMC4778066,2016-03-04
PMC4778121,2016-03-04
PMC4779890,2016-03-07
PMC4789503,2016-03-14
PMC4789551,2016-03-14
PMC4791407,2016-03-15
PMC4792155,2016-03-15
PMC4792876,2016-03-16
PMC4796009,2016-03-18
PMC4800193,2016-03-21
PMC4801010,2016-03-21
PMC4801893,2016-03-22
PMC4804495,2016-03-23
PMC4806543,2016-03-23
PMC4809893,2016-03-29
PMC4811897,2016-03-30
PMC4811964,2016-03-30
PMC4813090,2016-03-30
PMC4814446,2016-03-31
PMC4814485,2016-03-31
PMC4814499,2016-03-31
PMC4814767,2016-03-31
PMC4828455,2016-04-12
PMC4828460,2016-04-12
PMC4829581,2016-04-13
PMC4829608,2016-04-13
PMC4834353,2016-04-18
PMC4835717,2016-04-19
PMC4835806,2016-04-19
PMC4837141,2016-04-20
PMC4838605,2016-04-21
PMC4838616,2016-04-21
PMC4842912,2016-04-25
PMC4845692,2016-04-26
PMC4845718,2016-04-26
PMC4848314,2016-04-28
PMC4849417,2016-04-28
PMC4853522,2016-05-03
PMC4858605,2016-05-06
PMC4860416,2016-05-09
PMC4861853,2016-05-10
PMC4862318,2016-05-10
PMC4865509,2016-05-13
PMC4868836,2016-05-17
PMC4870249,2016-05-18
PMC4870392,2016-05-18
PMC4871891,2016-05-19
PMC4877535,2016-05-24
PMC4878317,2016-05-24
PMC4879131,2016-05-25
PMC4879344,2016-05-25
PMC4880568,2016-05-26
PMC4885845,2016-05-31
PMC4885860,2016-05-31
PMC4885866,2016-05-31
PMC4885874,2016-05-31
PMC4887504,2016-06-01
PMC4891351,2016-06-03
PMC4891570,2016-06-03
PMC4894911,2016-06-07
PMC4896211,2016-06-07
PMC4896912,2016-06-08
PMC4896942,2016-06-08
PMC4905983,2016-06-14
PMC4908133,2016-06-15
PMC4909764,2016-06-16
PMC4910463,2016-06-16
PMC4911357,2016-06-17
PMC4913111,2016-06-20
PMC4914584,2016-06-21
PMC4916200,2016-06-22
PMC4916206,2016-06-22
PMC4916219,2016-06-22
PMC4919326,2016-06-24
PMC4919355,2016-06-24
PMC4921462,2016-06-27
PMC4923117,2016-06-28
PMC4923122,2016-06-28
PMC4923157,2016-06-28
PMC4923199,2016-06-28
PMC4925703,2016-06-29
PMC4926318,2016-06-29
PMC4928129,2016-06-30
PMC4930942,2016-07-04
PMC4939292,2016-07-11
PMC4940393,2016-07-12
PMC4940403,2016-07-12
PMC4940427,2016-07-12
PMC4940616,2016-07-12
PMC4942463,2016-07-13
PMC4942478,2016-07-13
PMC4945649,2016-07-15
PMC4949236,2016-07-19
PMC4950259,2016-07-19
PMC4954817,2016-07-21
PMC4956657,2016-07-22
PMC4958654,2016-07-25
PMC4961011,2016-07-26
PMC4961695,2016-07-27
PMC4961713,2016-07-27
PMC4963619,2016-07-28
PMC4971429,2016-08-03
PMC4972823,2016-08-04
PMC4974274,2016-08-05
PMC4977288,2016-08-09
PMC4977306,2016-08-09
PMC4978735,2016-08-10
PMC4981021,2016-08-11
PMC4983558,2016-08-15
PMC4986801,2016-08-16
PMC4987368,2016-08-17
PMC4987385,2016-08-17
PMC4988358,2016-08-17
PMC4990598,2016-08-19
PMC4992731,2016-08-22
PMC4995209,2016-08-24
PMC4997095,2016-08-25
PMC4999436,2016-08-26
PMC5002408,2016-08-29
PMC5003840,2016-08-30
PMC5003841,2016-08-30
PMC5003879,2016-08-30
PMC5003885,2016-08-30
PMC5003897,2016-08-30
PMC5005409,2016-08-31
PMC5006096,2016-08-31
PMC5007456,2016-03-29
PMC5009118,2016-09-02
PMC5011408,2016-09-02
PMC5012328,2016-09-05
PMC5013717,2016-09-07
PMC5023668,2016-09-15
PMC5025440,2016-09-16
PMC5025453,2016-09-16
PMC5026198,2016-08-31
PMC5030298,2016-09-21
PMC5030344,2016-09-21
PMC5030777,2016-09-21
PMC5031697,2016-09-22
PMC5033974,2016-09-23
PMC5039203,2016-09-28
PMC5040705,2016-09-29
PMC5040708,2016-09-29
PMC5043296,2016-09-30
PMC5047894,2016-10-04
PMC5050227,2016-10-05
PMC5054014,2016-10-07
PMC5054024,2016-10-07
PMC5061773,2016-10-13
PMC5061818,2016-10-13
PMC5061820,2016-10-13
PMC5063854,2016-10-14
PMC5063860,2016-10-14
PMC5067468,2016-10-18
PMC5071335,2016-10-20
PMC5072284,2016-10-20
PMC5072348,2016-10-21
PMC5073211,2016-10-21
PMC5078686,2016-10-25
PMC5080376,2016-10-26
PMC5081487,2016-10-27
PMC5081490,2016-10-27
PMC5081564,2016-10-27
PMC5083712,2016-10-28
PMC5087109,2016-10-31
PMC5093130,2016-11-03
PMC5095140,2016-11-04
PMC5096342,2016-11-04
PMC5099503,2016-11-08
PMC5099669,2016-11-08
PMC5099686,2016-11-08
PMC5099690,2016-11-08
PMC5101194,2016-11-09
PMC5107561,2016-11-14
PMC5109023,2016-11-15
PMC5110560,2016-11-16
PMC5112280,2016-11-17
PMC5114303,2016-11-18
PMC5116466,2016-11-21
PMC5116553,2016-11-21
PMC5118908,2016-11-22
PMC5121121,2016-11-24
PMC5124604,2016-11-28
PMC5126050,2016-11-29
PMC5126082,2016-11-29
PMC5131010,2016-12-01
PMC5131014,2016-12-01
PMC5133247,2016-12-02
PMC5136575,2016-12-05
PMC5137509,2016-12-05
PMC5143348,2016-12-08
PMC5145866,2016-12-09
PMC5145883,2016-12-09
PMC5145908,2016-12-09
PMC5146329,2016-12-09
PMC5146979,2016-12-09
PMC5146992,2016-12-09
PMC5147431,2016-11-22
PMC5149546,2016-12-12
PMC5156730,2016-12-15
PMC5156831,2016-12-15
PMC5159421,2016-12-16
PMC5159435,2016-12-16
PMC5161042,2016-12-09
PMC5167740,2016-12-20
PMC5167753,2016-12-20
PMC5169098,2016-12-20
PMC5174095,2016-12-21
PMC5174120,2016-12-21
PMC5174128,2016-12-21
PMC5174129,2016-12-21
PMC5177647,2016-12-22
PMC5178855,2016-12-22
PMC5179516,2016-12-23
PMC5179520,2016-12-23
PMC5179525,2016-12-23
PMC5179544,2016-12-23
PMC5179980,2016-12-23
PMC5186792,2016-12-27
PMC5186801,2016-12-27
PMC5209358,2016-12-31
PMC5209384,2016-12-31
PMC5209387,2016-12-31
PMC5212946,2016-12-31
PMC5214514,2016-12-31
PMC5215283,2016-12-31
PMC5220068,2016-12-31
PMC5220070,2016-12-31
PMC5220190,2016-12-31
PMC5220384,2016-12-31
PMC5221695,2016-12-31
PMC5222869,2016-12-31
PMC5222877,2016-12-31
PMC5225089,2016-12-31
PMC5239786,2016-12-31
PMC5239818,2016-12-31
PMC5241283,2017-01-18
PMC5241310,2017-01-18
PMC5248534,2017-01-20
PMC5258696,2017-01-24
PMC5258727,2017-01-24
PMC5258747,2017-01-24
PMC5258749,2016-12-31
PMC5258760,2017-01-24
PMC5266714,2017-01-26
PMC5281565,2017-01-31
PMC5281588,2017-01-31
PMC5281601,2017-01-31
PMC5281624,2017-01-31
PMC5285387,2017-02-01
PMC5290290,2017-02-02
PMC5292430,2017-02-06
PMC5293756,2017-02-07
PMC5293763,2017-02-07
PMC5293773,2017-02-07
PMC5293825,2017-02-07
PMC5296335,2017-02-08
PMC5297617,2017-02-08
PMC5298990,2017-02-09
PMC5306128,2017-02-14
PMC5306198,2017-02-14
PMC5306281,2017-02-14
PMC5306291,2017-02-14
PMC5306334,2017-02-14
PMC5306368,2017-02-14
PMC5309214,2017-02-15
PMC5316520,2017-02-20
PMC5318454,2017-02-21
PMC5322231,2017-02-23
PMC5322464,2017-02-23
PMC5328969,2017-02-28
PMC5329020,2017-02-28
PMC5331048,2017-03-01
PMC5331056,2017-03-01
PMC5331654,2017-03-01
PMC5337497,2017-03-06
PMC5339236,2017-03-07
PMC5340773,2017-03-08
PMC5340777,2017-03-08
PMC5344924,2017-03-10
PMC5345196,2017-03-10
PMC5346537,2017-03-13
PMC5346582,2017-03-13
PMC5349144,2017-03-14
PMC5355423,2017-03-17
PMC5357869,2017-03-20
PMC5359237,2017-03-21
PMC5360754,2017-03-22
PMC5361651,2017-03-14
PMC5364178,2017-03-24
PMC5364186,2017-03-24
PMC5366334,2017-03-27
PMC5370274,2017-03-29
PMC5371658,2017-03-30
PMC5371660,2017-03-30
PMC5371680,2017-03-30
PMC5372829,2017-03-29
PMC5376576,2017-04-03
PMC5376596,2017-04-03
PMC5383723,2017-04-07
PMC5383727,2017-04-07
PMC5385376,2017-04-10
PMC5385380,2017-04-10
PMC5385386,2017-04-10
PMC5387079,2017-04-11
PMC5387082,2017-04-11
PMC5387100,2017-04-11
PMC5387102,2017-04-11
PMC5388781,2017-04-12
PMC5390034,2017-04-13
PMC5390489,2017-04-13
PMC5394108,2017-04-18
PMC5397463,2017-04-20
PMC5397531,2017-04-20
PMC5399029,2017-04-21
PMC5399076,2017-04-21
PMC5404181,2017-04-25
PMC5404384,2017-04-25
PMC5405136,2017-04-26
PMC5405695,2017-04-26
PMC5406401,2017-04-27
PMC5406470,2017-04-27
PMC5406471,2017-04-27
PMC5407058,2017-04-27
PMC5408010,2017-04-28
PMC5408325,2017-04-28
PMC5411443,2017-05-02
PMC5412092,2017-05-02
PMC5413499,2017-05-03
PMC5413559,2017-05-03
PMC5415614,2017-05-04
PMC5420556,2017-05-08
PMC5423905,2017-05-10
PMC5423983,2017-05-10
PMC5427111,2017-05-12
PMC5427120,2017-05-12
PMC5427127,2017-05-12
PMC5430159,2017-05-15
PMC5432562,2017-05-16
PMC5432612,2017-05-16
PMC5432617,2017-05-16
PMC5432621,2017-05-16
PMC5434160,2017-05-17
PMC5435993,2017-05-18
PMC5437206,2017-05-19
PMC5439002,2017-05-22
PMC5440801,2017-05-23
PMC5442208,2017-05-24
PMC5443146,2017-05-24
PMC5445233,2017-05-26
PMC5446985,2017-05-29
PMC5447065,2017-05-29
PMC5449466,2017-05-31
PMC5449478,2017-05-31
PMC5450510,2017-05-31
PMC5452422,2017-06-01
PMC5460295,2017-06-06
PMC5461258,2017-06-07
PMC5461349,2017-06-07
PMC5462956,2017-06-08
PMC5463050,2017-06-08
PMC5465270,2017-06-09
PMC5465302,2017-06-09
PMC5466989,2017-06-12
PMC5467005,2017-06-12
PMC5468436,2017-06-13
PMC5469044,2017-06-13
PMC5470080,2017-06-14
PMC5470102,2017-06-14
PMC5471298,2017-06-15
PMC5471329,2017-06-15
PMC5471331,2017-06-15
PMC5471333,2017-06-15
PMC5474932,2017-06-19
PMC5475338,2017-06-19
PMC5475392,2017-06-15
PMC5476920,2017-06-20
PMC5478685,2017-06-21
PMC5478719,2017-06-21
PMC5478723,2017-06-21
PMC5478725,2017-06-21
PMC5478899,2017-06-21
PMC5479058,2017-06-21
PMC5479900,2017-06-22
PMC5479913,2017-06-22
PMC5479930,2017-06-22
PMC5480015,2017-06-22
PMC5483469,2017-06-26
PMC5483480,2017-06-26
PMC5487443,2017-06-28
PMC5487829,2017-06-28
PMC5489591,2017-06-29
PMC5489684,2017-06-29
PMC5489703,2017-06-29
PMC5491850,2017-06-30
PMC5492466,2017-06-30
PMC5492659,2017-06-30
PMC5494288,2017-07-03
PMC5495832,2017-07-04
PMC5500643,2017-07-07
PMC5502274,2017-07-10
PMC5504172,2017-07-11
PMC5504242,2017-07-11
PMC5506325,2017-07-13
PMC5508029,2017-07-13
PMC5508101,2017-07-11
PMC5509946,2017-07-14
PMC5511847,2017-07-17
PMC5511853,2017-07-17
PMC5513928,2017-07-18
PMC5515825,2017-07-19
PMC5515834,2017-07-19
PMC5515871,2017-07-19
PMC5515872,2017-07-19
PMC5517397,2017-07-20
PMC5517402,2017-07-20
PMC5517502,2017-07-20
PMC5517574,2017-07-20
PMC5518647,2017-07-20
PMC5519581,2017-07-21
PMC5526896,2017-07-26
PMC5529415,2017-07-27
PMC5534448,2017-07-31
PMC5534461,2017-07-31
PMC5539139,2017-08-02
PMC5539191,2017-08-02
PMC5539238,2017-08-02
PMC5539759,2017-08-02
PMC5540887,2017-08-03
PMC5541012,2017-08-03
PMC5543080,2017-08-04
PMC5550412,2017-08-08
PMC5550799,2017-08-08
PMC5552757,2017-08-09
PMC5554398,2017-08-10
PMC5559499,2017-08-15
PMC5559719,2017-08-15
PMC5562724,2017-08-17
PMC5563363,2017-08-18
PMC5563368,2017-08-18
PMC5572210,2017-08-23
PMC5572335,2017-08-23
PMC5574902,2017-08-25
PMC5581396,2017-08-28
PMC5582597,2017-08-30
PMC5585194,2017-09-01
PMC5594075,2017-09-07
PMC5594218,2017-09-07
PMC5594225,2017-09-07
PMC5596067,2017-09-08
PMC5601038,2017-09-12
PMC5601042,2017-09-12
PMC5601060,2017-09-12
PMC5601397,2017-09-13
PMC5601409,2017-09-13
PMC5601981,2017-09-11
PMC5602353,2017-09-13
PMC5611544,2017-09-20
PMC5613135,2017-09-21
PMC5613164,2017-09-21
PMC5613223,2017-09-21
PMC5613732,2017-09-21
PMC5614988,2017-09-22
PMC5622969,2017-09-26
PMC5622981,2017-09-26
PMC5622987,2017-09-26
PMC5623955,2017-09-27
PMC5623956,2017-09-27
PMC5625282,2017-09-28
PMC5626879,2017-09-29
PMC5628244,2017-09-30
PMC5630980,2017-09-26
PMC5632664,2017-10-04
PMC5632816,2017-10-04
PMC5633857,2017-10-05
PMC5640774,2017-10-09
PMC5641392,2017-10-10
PMC5645499,2017-10-13
PMC5645531,2017-10-13
PMC5651032,2017-10-17
PMC5651034,2017-10-17
PMC5651077,2017-10-17
PMC5655018,2017-10-20
PMC5660995,2017-10-25
PMC5662881,2017-10-24
PMC5663695,2017-10-27
PMC5664085,2017-10-27
PMC5670114,2017-10-30
PMC5671653,2017-10-31
PMC5672332,2017-11-01
PMC5682035,2017-11-07
PMC5684126,2017-11-09
PMC5684833,2017-11-07
PMC5686318,2017-11-10
PMC5694822,2017-11-15
PMC5696741,2017-11-16
PMC5701927,2017-11-20
PMC5702011,2017-11-20
PMC5702310,2017-11-21
PMC5702422,2017-11-21
PMC5702907,2017-11-22
PMC5705942,2017-11-24
PMC5708653,2017-10-18
PMC5712309,2017-11-28
PMC5712366,2017-11-28
PMC5712414,2017-11-28
PMC5713035,2017-11-29
PMC5714865,2017-11-30
PMC5714895,2017-11-30
PMC5714927,2017-11-30
PMC5723390,2017-12-05
PMC5723656,2017-12-06
PMC5723928,2017-12-06
PMC5725467,2017-12-07
PMC5725808,2017-12-07
PMC5725826,2017-12-07
PMC5727630,2017-12-08
PMC5732962,2017-12-12
PMC5733117,2017-12-11
PMC5733364,2017-12-13
PMC5741643,2017-12-18
PMC5742156,2017-12-19
PMC5742209,2017-12-19
PMC5743680,2017-12-22
PMC5744193,2017-12-22
PMC5758543,2017-12-31
PMC5759035,2017-12-31
PMC5767239,2017-12-31
PMC5767312,2017-12-31
PMC5767322,2017-12-31
PMC5776131,2017-12-31
PMC5776132,2017-12-31
PMC5776150,2018-01-17
PMC5778503,2017-12-31
PMC5780454,2018-01-19
PMC5786550,2018-01-22
PMC5786567,2018-01-22
PMC5791383,2018-01-26
PMC5797552,2018-01-30
PMC5797619,2018-01-30
PMC5797689,2018-01-30
PMC5799661,2018-02-01
PMC5799662,2018-02-01
PMC5799827,2018-02-01
PMC5799944,2018-02-01
PMC5801561,2018-02-02
PMC5807350,2018-02-05
PMC5808121,2018-02-06
PMC5808331,2018-02-07
PMC5810296,2018-02-06
PMC5812337,2018-02-09
PMC5816897,2018-02-13
PMC5817962,2018-02-14
PMC5825913,2018-02-19
PMC5826214,2018-02-20
PMC5826379,2018-02-21
PMC5827294,2018-02-22
PMC5829449,2018-02-23
PMC5835723,2018-02-28
PMC5835757,2018-02-28
PMC5835797,2018-02-28
PMC5836058,2018-02-28
PMC5836289,2018-02-28
PMC5838922,2018-03-01
PMC5844958,2018-03-05
PMC5845709,2018-03-06
PMC5855183,2018-03-09
PMC5861219,2018-03-14
PMC5862824,2018-03-15
PMC5863696,2018-03-15
PMC5867296,2018-03-19
PMC5868158,2018-03-19
PMC5870043,2018-03-20
PMC5876661,2018-03-23
PMC5876677,2018-03-23
PMC5881160,2018-03-27
PMC5882829,2018-03-28
PMC5883146,2018-03-28
PMC5893753,2018-04-04
PMC5897749,2018-04-06
PMC5902692,2018-04-10
PMC5908970,2018-04-13
PMC5915550,2018-04-18
PMC5917015,2018-04-19
PMC5917017,2018-04-19
PMC5917405,2018-04-19
PMC5925969,2018-04-23
PMC5932399,2018-04-13
PMC5937124,2018-04-30
PMC5938622,2018-05-01
PMC5942036,2018-05-02
PMC5943562,2018-05-03
PMC5944264,2018-04-23
PMC5944317,2018-05-03
PMC5954354,2018-05-09
PMC5958222,2018-05-11
PMC5968122,2018-05-18
PMC5974146,2018-05-23
PMC5974163,2018-05-23
PMC5974169,2018-05-23
PMC5982333,2018-05-25
PMC5987159,2018-05-29
PMC5991167,2018-05-31
PMC5995273,2018-06-04
PMC5996420,2018-06-05
PMC5996897,2018-04-25
PMC6002507,2018-06-08
PMC6005875,2018-06-12
PMC6005902,2018-06-12
PMC6006280,2018-06-12
PMC6011034,2018-06-14
PMC6018206,2018-06-19
PMC6018538,2018-06-19
PMC6019781,2018-06-20
PMC6020762,2018-06-20
PMC6028809,2018-06-26
PMC6037889,2018-07-03
PMC6039623,2018-07-04
PMC6041940,2018-07-05
PMC6048295,2018-07-10
PMC6048419,2018-07-10
PMC6048436,2018-07-10
PMC6053538,2018-07-13
PMC6056659,2018-07-17
PMC6056681,2018-07-17
PMC6056907,2018-07-17
PMC6057443,2018-07-17
PMC6058094,2018-07-18
PMC6060267,2018-07-19
PMC6064933,2018-07-23
PMC6065202,2018-07-23
PMC6066517,2018-07-24
PMC6066539,2018-07-24
PMC6077218,2018-07-30
PMC6079222,2018-07-31
PMC6092485,2018-08-08
PMC6102363,2018-08-14
PMC6102373,2018-08-14
PMC6104575,2018-08-15
PMC6107031,2018-08-16
PMC6109694,2018-08-17
PMC6109793,2018-08-20
PMC6110179,2018-08-20
PMC6110191,2018-08-20
PMC6110934,2018-08-21
PMC6111228,2018-08-21
PMC6111789,2018-08-21
PMC6111844,2018-08-21
PMC6111845,2018-08-21
PMC6117411,2018-08-24
PMC6123574,2018-08-28
PMC6129616,2018-09-03
PMC6141754,2018-09-10
PMC6141779,2018-09-11
PMC6142783,2018-09-11
PMC6143681,2018-09-12
PMC6143762,2018-09-12
PMC6146286,2018-09-13
PMC6156123,2018-09-19
PMC6157447,2018-09-19
PMC6157545,2018-09-19
PMC6172359,2018-09-28
PMC6174852,2018-10-01
PMC6182085,2018-10-05
PMC6186997,2018-10-04
PMC6187967,2018-10-08
PMC6189366,2018-10-09
PMC6190754,2018-10-09
PMC6191670,2018-10-09
PMC6191825,2018-10-09
PMC6193080,2018-10-11
PMC6198146,2018-10-16
PMC6198791,2018-10-16
PMC6199750,2018-10-17
PMC6200866,2018-10-18
PMC6209643,2018-10-25
PMC6220052,2018-10-31
PMC6224360,2018-11-02
PMC6232915,2018-10-29
PMC6234494,2018-11-07
PMC6240745,2018-11-12
PMC6240842,2018-11-12
PMC6240891,2018-11-02
PMC6243048,2018-11-13
PMC6243938,2018-11-13
PMC6246699,2018-11-14
PMC6250785,2018-11-16
PMC6250840,2018-11-16
PMC6256070,2018-11-20
PMC6262370,2018-11-19
PMC6275244,2018-11-26
PMC6277704,2018-11-27
PMC6277794,2018-11-27
PMC6280106,2018-11-28
PMC6284229,2018-11-27
PMC6288819,2018-12-04
PMC6292936,2018-12-07
PMC6297720,2018-12-11
PMC6297848,2018-12-11
PMC6300067,2018-12-04
PMC6301195,2018-12-13
PMC6305603,2018-12-18
PMC6308388,2018-12-21
PMC6315124,2018-12-20
PMC6328494,2018-12-31
PMC6331406,2018-12-31
PMC6333697,2018-12-31
PMC6334163,2018-12-31
PMC6334231,2018-12-31
PMC6335349,2018-12-31
PMC6339893,2018-12-31
PMC6357674,2019-01-25
PMC6357683,2019-01-25
PMC6360190,2018-12-31
PMC6361793,2019-01-29
PMC6363715,2018-12-31
PMC6364329,2019-01-28
PMC6367221,2019-02-01
PMC6367233,2018-12-31
PMC6369158,2019-02-04
PMC6370998,2019-02-05
PMC6372514,2019-02-06
PMC6376315,2019-02-08
PMC6393351,2019-02-21
PMC6396728,2019-02-12
PMC6396740,2019-02-22
PMC6397873,2019-02-25
PMC6397875,2019-02-25
PMC6399392,2019-02-26
PMC6400891,2019-02-27
PMC6401981,2019-02-21
PMC6403139,2019-02-28
PMC6403193,2019-02-28
PMC6405687,2019-03-01
PMC6409354,2019-03-04
PMC6409359,2019-03-04
PMC6418823,2019-03-08
PMC6423911,2019-03-07
PMC6424911,2019-03-13
PMC6424912,2019-03-13
PMC6425862,2019-03-13
PMC6429219,2019-03-15
PMC6433796,2019-03-19
PMC6438079,2019-03-21
PMC6443911,2019-03-26
PMC6447655,2019-03-28
PMC6454215,2019-04-02
PMC6465762,2019-04-09
PMC6474321,2019-04-12
PMC6492040,2019-04-24
PMC6492046,2019-04-24
PMC6503118,2019-04-30
PMC6514446,2019-05-07
PMC6516047,2019-05-07
PMC6517846,2019-05-08
PMC6523994,2019-05-10
PMC6530338,2019-05-14
PMC6532368,2019-05-16
PMC6532572,2019-05-16
PMC6535965,2019-05-14
PMC6543059,2019-05-24
PMC6554439,2019-05-31
PMC6566377,2019-06-07
PMC6581717,2019-06-12
PMC6582705,2019-06-12
PMC6584813,2019-06-12
PMC6587906,2019-06-14
PMC6593160,2019-06-19
PMC6598122,2019-06-21
PMC6603238,2019-06-25
PMC6608399,2019-06-26
PMC6609314,2019-06-27
PMC6610342,2019-06-27
PMC6610441,2019-06-27
PMC6610454,2019-06-27
PMC6614878,2019-07-02
PMC6615431,2019-07-02
PMC4585036,2015-09-22
PMC5733474,2017-12-13
PMC5987559,2018-05-29
PMC6005861,2018-06-12
PMC6249510,2018-11-15
PMC6501143,2019-04-29
PMC6504680,2019-05-01
PMC4446530,2015-05-28
PMC4451580,2015-06-02
PMC4866529,2016-05-13
PMC6370725,2019-02-05
PMC6403462,2019-02-27
PMC6428900,2019-03-15
PMC6497737,2019-04-26
PMC6498967,2019-04-26
PMC6546844,2019-05-28
PMC5601410,2017-09-13
PMC5727023,2017-12-08
PMC6491804,2019-04-24
PMC6557975,2019-06-04
PMC5897423,2018-04-06
PMC6008389,2018-06-13
PMC6305622,2018-12-18
PMC4672155,2014-09-15
PMC4996822,2016-08-25
PMC5292769,2017-02-06
PMC5671994,2017-11-01
PMC5911808,2018-04-16
PMC6077195,2018-07-30
PMC6113917,2018-08-21
PMC6156429,2018-09-19
PMC6189514,2018-10-09
PMC6218598,2018-10-30
PMC6219248,2018-10-30
PMC6249338,2018-11-15
PMC6262179,2018-11-20
PMC6370630,2019-02-05
PMC6373532,2019-02-06
PMC6404372,2019-02-28
PMC6409300,2019-03-04
PMC6562338,2019-06-06
PMC6568212,2019-06-07
PMC6603203,2019-06-25
PMC6610424,2019-06-27
PMC3750358,2013-08-07
PMC4285635,2014-12-16
PMC4490696,2015-07-03
PMC4514973,2015-07-25
PMC4712478,2016-01-14
PMC5057408,2016-10-10
PMC5740785,2017-12-21
PMC5930637,2018-05-02
PMC5930835,2018-05-01
PMC6604209,2019-07-02
PMC6617912,2019-07-10
PMC3968515,2013-11-01
PMC4137158,2014-05-07
PMC5561170,2017-03-01
PMC5748428,2017-11-13
PMC6097106,2018-05-05
PMC6394720,2018-11-16
PMC6456477,2019-02-18
PMC5598236,2014-12-01
PMC5598271,2014-11-17
PMC5669031,2017-11-03
PMC5952832,2018-05-15
PMC6158834,2018-09-26
PMC6171174,2018-10-03
PMC6600887,2019-07-01
PMC4217149,2014-11-01
PMC4981222,2016-09-01
PMC5476202,2017-05-01
PMC5729603,2017-09-22
PMC5859335,2018-01-24
PMC5961450,2018-02-27
PMC3276118,2011-06-01
PMC3276130,2011-07-01
PMC3276140,2011-09-01
PMC3276144,2011-09-01
PMC3276160,2011-11-01
PMC3276175,2011-12-01
PMC3276176,2011-12-01
PMC3276183,2012-01-01
PMC3276189,2012-01-01
PMC3276191,2012-01-01
PMC3276193,2012-01-01
PMC3284328,2012-02-01
PMC3284329,2012-02-01
PMC3284330,2012-02-01
PMC3284332,2012-02-01
PMC3284333,2012-02-01
PMC3284335,2012-02-01
PMC3291508,2012-03-01
PMC3337475,2012-04-01
PMC3337477,2012-04-01
PMC3362295,2012-06-01
PMC3362297,2012-06-01
PMC3362298,2012-06-01
PMC3362942,2012-05-01
PMC3385985,2012-07-01
PMC3385988,2012-07-01
PMC3411240,2012-08-01
PMC3411243,2012-08-01
PMC3429926,2012-09-01
PMC3429927,2012-09-01
PMC3429929,2012-09-01
PMC3464114,2012-10-01
PMC3484674,2012-11-01
PMC3516471,2012-12-01
PMC3516473,2012-12-01
PMC3516482,2012-12-01
PMC3516485,2012-12-01
PMC3538337,2013-01-01
PMC3564982,2013-02-01
PMC3564983,2013-02-01
