journal,pmc_ID,accession,converted_accession,repository,pmc_date,repository_date,species,hardware,library_strategy,sraAvg_length,sraBases,sraAccess,today,time_public,reuse_count,norm_reuse_count,reuse_role,pub_delay,class
PLoS_One,PMC5215532,GSM935539,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935344,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935337,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935497,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935392,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935429,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935361,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935494,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935401,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935632,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733643,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935645,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935481,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935319,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935565,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935372,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935598,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935574,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935495,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935343,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935374,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935338,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935425,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935568,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935479,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM935503,GSE31477;GSE51334,GEO,2017-01-04,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733744,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733662,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733745,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733733,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733753,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733650,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5215532,GSM733709,GSE29611,GEO,2017-01-04,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5289558,GSE12241,GSE12241,GEO,2017-02-02,2008-07-25,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.383561643835616,44,3.5530973451327434,R,,RNA-Seq
PLoS_One,PMC4475080,GSM772833,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4475080,GSM772834,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4475080,GSM773012,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4475080,GSM773013,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4475080,GSM773014,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4475080,GSM773015,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4475080,GSM773010,GSE17312,GEO,2015-06-19,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
PLoS_One,PMC4474808,GSE29611,GSE29611,GEO,2015-06-19,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC4669188,GSE31012,GSE31012,GEO,2015-12-03,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
PLoS_One,PMC4654520,GSE43245,GSE43245,GEO,2015-11-20,2013-10-09,Brassica rapa,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.172602739726028,16,2.230710466004584,R,,RNA-Seq
PLoS_One,PMC4382299,GSE29611,GSE29611,GEO,2015-04-01,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC4433211,GSM667626,GSE16256,GEO,2015-05-15,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
PLoS_One,PMC4433211,GSM605316,GSE16256,GEO,2015-05-15,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
PLoS_One,PMC4433211,GSM667622,GSE16256,GEO,2015-05-15,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
PLoS_One,PMC4430287,GSE11431,GSE11431,GEO,2015-05-13,2008-06-12,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.501369863013696,72,5.7593688362919115,R,,RNA-Seq
PLoS_One,PMC3901781,GSE11431,GSE11431,GEO,2014-01-24,2008-06-12,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.501369863013696,72,5.7593688362919115,R,,RNA-Seq
PLoS_One,PMC5148085,GSE55296,GSE55296,GEO,2016-12-09,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC4138080,GSE55296,GSE55296,GEO,2014-08-19,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC4140826,ERP000546,ERP000546,SRA,2014-08-21,2011-03-17,Homo sapiens,Illumina HiSeq 2000,RNA-Seq,75.0,6018499275.0,public,2020-12-09,9.739726027397259,55,5.646976090014063,R,,RNA-Seq
PLoS_One,PMC4169474,GSE30567,GSE30567,GEO,2014-09-18,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
PLoS_One,PMC4169474,GSE30352,GSE30352,GEO,2014-09-18,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC4758617,GSM733748,GSE29611;GSE51334,GEO,2016-02-18,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,58,,R,,RNA-Seq
PLoS_One,PMC4758617,GSM733670,GSE29611;GSE51334,GEO,2016-02-18,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,58,,R,,RNA-Seq
PLoS_One,PMC4758617,GSM733657,GSE29611;GSE51334,GEO,2016-02-18,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,58,,R,,RNA-Seq
PLoS_One,PMC4852916,GSE40419,GSE40419,GEO,2016-05-02,2012-09-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.263013698630138,21,2.5414456233421747,R,,RNA-Seq
PLoS_One,PMC4844157,SRP045409,SRP045409,SRA,2016-04-25,2015-07-06,Triticum aestivum,Illumina HiSeq 2000,RNA-Seq,200.0,16266243800.0,public,2020-12-09,5.432876712328767,22,4.049420070600101,R,,RNA-Seq
PLoS_One,PMC4695084,ERP000546,ERP000546,SRA,2015-12-29,2011-03-17,Homo sapiens,Illumina HiSeq 2000,RNA-Seq,75.0,6018499275.0,public,2020-12-09,9.739726027397259,55,5.646976090014063,R,,RNA-Seq
PLoS_One,PMC4692400,GSE55296,GSE55296,GEO,2015-12-28,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC4859559,GSE50760,GSE50760,GEO,2016-05-06,2014-08-31,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.279452054794521,31,4.936736474694589,R,,RNA-Seq
PLoS_One,PMC4966940,GSE55296,GSE55296,GEO,2016-07-29,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC5115837,GSE63525,GSE63525,GEO,2016-11-18,2014-12-11,Homo sapiens;Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.0,117,19.5,R,,RNA-Seq
PLoS_One,PMC5398559,GSE40419,GSE40419,GEO,2017-04-20,2012-09-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.263013698630138,21,2.5414456233421747,R,,RNA-Seq
PLoS_One,PMC5391085,GSE19480,GSE19480,GEO,2017-04-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5411036,GSE58135,GSE58135,GEO,2017-05-01,2014-06-11,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.5013698630136965,18,2.7686472819216186,R,,RNA-Seq
PLoS_One,PMC5456395,GSM468792,GSE18927,GEO,2017-06-02,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,32,2.9273182957393478,R,,RNA-Seq
PLoS_One,PMC5456395,GSE63525,GSE63525,GEO,2017-06-02,2014-12-11,Homo sapiens;Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.0,117,19.5,R,,RNA-Seq
PLoS_One,PMC5378362,GSE40419,GSE40419,GEO,2017-04-03,2012-09-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.263013698630138,21,2.5414456233421747,R,,RNA-Seq
PLoS_One,PMC5549751,GSE19480,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485369,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485380,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485368,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485383,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485367,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485381,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485365,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485388,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485364,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5549751,GSM485382,GSE19480,GEO,2017-08-08,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5612690,GSE31012,GSE31012,GEO,2017-09-25,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
PLoS_One,PMC5608295,GSE55296,GSE55296,GEO,2017-09-21,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC5655536,GSE18927,GSE18927,GEO,2017-10-24,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,32,2.9273182957393478,R,,RNA-Seq
PLoS_One,PMC5655536,GSE29692,GSE29692,GEO,2017-10-24,2011-06-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.526027397260274,31,3.254242162784009,R,,RNA-Seq
PLoS_One,PMC5687706,GSE63525,GSE63525,GEO,2017-11-15,2014-12-11,Homo sapiens;Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.0,117,19.5,R,,RNA-Seq
PLoS_One,PMC5761948,GSE55296,GSE55296,GEO,2018-01-10,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC5764358,GSE43245,GSE43245,GEO,2018-01-11,2013-10-09,Brassica rapa,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.172602739726028,16,2.230710466004584,R,,RNA-Seq
PLoS_One,PMC5812638,GSM915328,GSE16256,GEO,2018-02-14,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
PLoS_One,PMC5812638,GSM915329,GSE16256,GEO,2018-02-14,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
PLoS_One,PMC3470578,GSE12241,GSE12241,GEO,2012-10-12,2008-07-25,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.383561643835616,44,3.5530973451327434,R,,RNA-Seq
PLoS_One,PMC3500309,GSE29692,GSE29692,GEO,2012-11-16,2011-06-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.526027397260274,31,3.254242162784009,R,,RNA-Seq
PLoS_One,PMC3500309,GSM733763,GSE29611,GEO,2012-11-16,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC3500309,GSM733729,GSE29611,GEO,2012-11-16,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC3500309,GSM733747,GSE29611,GEO,2012-11-16,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC3500309,GSM733710,GSE29611,GEO,2012-11-16,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
PLoS_One,PMC5823453,GSE41637,GSE41637,GEO,2018-02-22,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
PLoS_One,PMC3438194,GSM307618,GSE12241,GEO,2012-09-10,2008-07-25,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.383561643835616,44,3.5530973451327434,R,,RNA-Seq
PLoS_One,PMC3438194,GSM307619,GSE12241,GEO,2012-09-10,2008-07-25,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.383561643835616,44,3.5530973451327434,R,,RNA-Seq
PLoS_One,PMC3946716,ERP000546,ERP000546,SRA,2014-03-07,2011-03-17,Homo sapiens,Illumina HiSeq 2000,RNA-Seq,75.0,6018499275.0,public,2020-12-09,9.739726027397259,55,5.646976090014063,R,,RNA-Seq
PLoS_One,PMC3857202,GSE19480,GSE19480,GEO,2013-12-09,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC3724795,GSE29692,GSE29692,GEO,2013-07-26,2011-06-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.526027397260274,31,3.254242162784009,R,,RNA-Seq
PLoS_One,PMC6049916,GSE52564,GSE52564,GEO,2018-07-17,2014-08-15,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.323287671232878,24,3.7954939341421134,R,,RNA-Seq
PLoS_One,PMC6049916,GSE67835,GSE67835,GEO,2018-07-17,2015-05-20,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,5.561643835616438,35,6.293103448275862,R,,RNA-Seq
PLoS_One,PMC6072070,GSE75688,GSE75688,GEO,2018-08-02,2016-12-09,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.002739726027397,24,5.9958932238193015,R,,RNA-Seq
PLoS_One,PMC6082555,GSE58135,GSE58135,GEO,2018-08-08,2014-06-11,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.5013698630136965,18,2.7686472819216186,R,,RNA-Seq
PLoS_One,PMC6179251,GSE45719,GSE45719,GEO,2018-10-10,2014-01-10,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.917808219178082,33,4.77029702970297,R,,RNA-Seq
PLoS_One,PMC4830539,GSM935540,GSE31477;GSE51334,GEO,2016-04-13,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC4830539,GSM935373,GSE31477;GSE51334,GEO,2016-04-13,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_One,PMC6415826,GSE96107,GSE96107,GEO,2019-03-13,2017-10-18,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,3.1452054794520548,18,5.7229965156794425,R,,RNA-Seq
PLoS_One,PMC6476534,GSE55296,GSE55296,GEO,2019-04-22,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC6490900,GSE55296,GSE55296,GEO,2019-04-30,2014-04-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.6219178082191785,16,2.4162184526272235,R,,RNA-Seq
PLoS_One,PMC6502316,GSE43245,GSE43245,GEO,2019-05-06,2013-10-09,Brassica rapa,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.172602739726028,16,2.230710466004584,R,,RNA-Seq
PLoS_One,PMC6524824,GSE75688,GSE75688,GEO,2019-05-17,2016-12-09,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.002739726027397,24,5.9958932238193015,R,,RNA-Seq
PLoS_One,PMC6726224,GSM288353,GSE11431,GEO,2019-09-04,2008-06-12,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,12.501369863013696,72,5.7593688362919115,R,,RNA-Seq
PLoS_One,PMC6876874,GSM733680,GSE29611;GSE51334,GEO,2019-11-25,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,58,,R,,RNA-Seq
PLoS_One,PMC6876874,GSM733658,GSE29611;GSE51334,GEO,2019-11-25,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,58,,R,,RNA-Seq
PLoS_One,PMC7144957,GSE19480,GSE19480,GEO,2020-04-09,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_Pathog,PMC5120958,GSM468801,GSE18927,GEO,2016-11-23,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,32,2.9273182957393478,R,,RNA-Seq
PLoS_Pathog,PMC5120958,GSM530665,GSE18927,GEO,2016-11-23,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,32,2.9273182957393478,R,,RNA-Seq
PLoS_Pathog,PMC5120958,GSM530666,GSE18927,GEO,2016-11-23,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,32,2.9273182957393478,R,,RNA-Seq
PLoS_Pathog,PMC5120958,GSM468792,GSE18927,GEO,2016-11-23,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,32,2.9273182957393478,R,,RNA-Seq
PLoS_Pathog,PMC6623464,GSE31477,GSE31477,GEO,2019-06-28,2011-08-30,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.284931506849317,57,6.138979049867218,R,,RNA-Seq
PLoS_Pathog,PMC6623464,GSM935290,GSE31477;GSE51334,GEO,2019-06-28,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
PLoS_Pathog,PMC6991963,GSM669617,GSE16368,GEO,2020-01-30,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Plant_J,PMC4321213,GSE39901,GSE39901,GEO,2014-06-23,2013-01-11,Arabidopsis thaliana,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.9150684931506845,27,3.4112149532710285,R,,RNA-Seq
Sci_Rep,PMC4238013,GSE36552,GSE36552,GEO,2014-11-20,2013-08-10,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.336986301369863,56,7.632561613144138,R,,RNA-Seq
Sci_Rep,PMC4346834,GSE31012,GSE31012,GEO,2015-03-03,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
Sci_Rep,PMC4448690,GSE30567,GSE30567,GEO,2015-05-29,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Sci_Rep,PMC4500950,GSE31477,GSE31477,GEO,2015-07-14,2011-08-30,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.284931506849317,57,6.138979049867218,R,,RNA-Seq
